%time,field.header.seq,field.header.stamp,field.header.frame_id,field.set_point,field.process_value,field.process_value_dot,field.error,field.time_step,field.command,field.p,field.i,field.d,field.i_clamp,field.antiwindup
49354000000,4920,49354000000,,0.0,-0.9083193733966732,-2.05438136365122,0.9083193733966732,0.001,0.0,0.0,0.0,0.0,0.0,0
49364000000,4921,49364000000,,0.0,-0.928631605948314,-2.016457498990547,0.928631605948314,0.001,0.0,0.0,0.0,0.0,0.0,0
49374000000,4922,49374000000,,0.0,-0.9487178247420998,-2.0062200409175617,0.9487178247420998,0.001,0.0,0.0,0.0,0.0,0.0,0
49384000000,4923,49384000000,,0.0,-0.9688365034598361,-2.019373699598084,0.9688365034598361,0.001,0.0,0.0,0.0,0.0,0.0,0
49394000000,4924,49394000000,,0.0,-0.9891699817414663,-2.0458430523913913,0.9891699817414663,0.001,0.0,0.0,0.0,0.0,0.0,0
49404000000,4925,49404000000,,0.0,-1.0097828969079847,-2.0731840787173765,1.0097828969079847,0.001,0.0,0.0,0.0,0.0,0.0,0
49414000000,4926,49414000000,,0.0,-1.030624215505532,-2.091103300621776,1.030624215505532,0.001,0.0,0.0,0.0,0.0,0.0,0
49424000000,4927,49424000000,,0.0,-1.0515626981248802,-2.093495791421221,1.0515626981248802,0.001,0.0,0.0,0.0,0.0,0.0,0
49434000000,4928,49434000000,,0.0,-1.0724264571290805,-2.0777474096537816,1.0724264571290805,0.001,0.0,0.0,0.0,0.0,0.0,0
49444000000,4929,49444000000,,0.0,-1.0930294933074185,-2.043218952382804,1.0930294933074185,0.001,0.0,0.0,0.0,0.0,0.0,0
49454000000,4930,49454000000,,0.0,-1.113184809532899,-1.9901306258060025,1.113184809532899,0.001,0.0,0.0,0.0,0.0,0.0,0
49464000000,4931,49464000000,,0.0,-1.1327095466732873,-1.919003426557564,1.1327095466732873,0.001,0.0,0.0,0.0,0.0,0.0,0
49474000000,4932,49474000000,,0.0,-1.151426643626201,-1.8304498574812686,1.151426643626201,0.001,0.0,0.0,0.0,0.0,0.0,0
49484000000,4933,49484000000,,0.0,-1.1691654054388865,-1.7251250692160773,1.1691654054388865,0.001,0.0,0.0,0.0,0.0,0.0,0
49494000000,4934,49494000000,,0.0,-1.185761953800978,-1.603735359334264,1.185761953800978,0.001,0.0,0.0,0.0,0.0,0.0,0
49504000000,4935,49504000000,,0.0,-1.2010598539602677,-1.4670593787372186,1.2010598539602677,0.001,0.0,0.0,0.0,0.0,0.0,0
49514000000,4936,49514000000,,0.0,-1.214910942266358,-1.315966059374212,1.214910942266358,0.001,0.0,0.0,0.0,0.0,0.0,0
49524000000,4937,49524000000,,0.0,-1.2271762935864095,-1.1514252224775805,1.2271762935864095,0.001,0.0,0.0,0.0,0.0,0.0,0
49534000000,4938,49534000000,,0.0,-1.237727255067214,-0.9745111416956945,1.237727255067214,0.001,0.0,0.0,0.0,0.0,0.0,0
49544000000,4939,49544000000,,0.0,-1.246446483538457,-0.7864005291011231,1.246446483538457,0.001,0.0,0.0,0.0,0.0,0.0,0
49554000000,4940,49554000000,,0.0,-1.2532289392434128,-0.5883664475432118,1.2532289392434128,0.001,0.0,0.0,0.0,0.0,0.0,0
49564000000,4941,49564000000,,0.0,-1.2579828019732533,-0.38176933194901674,1.2579828019732533,0.001,0.0,0.0,0.0,0.0,0.0,0
49574000000,4942,49574000000,,0.0,-1.2606302854805582,-0.1680459394611079,1.2606302854805582,0.001,0.0,0.0,0.0,0.0,0.0,0
49584000000,4943,49584000000,,0.0,-1.2611083325803012,0.05130323939286807,1.2611083325803012,0.001,0.0,0.0,0.0,0.0,0.0,0
49594000000,4944,49594000000,,0.0,-1.2593691775942908,0.2747277548469661,1.2593691775942908,0.001,0.0,0.0,0.0,0.0,0.0,0
49604000000,4945,49604000000,,0.0,-1.255380765846338,0.5006418777699214,1.255380765846338,0.001,0.0,0.0,0.0,0.0,0.0,0
49614000000,4946,49614000000,,0.0,-1.2491270226915248,0.7274398996230212,1.2491270226915248,0.001,0.0,0.0,0.0,0.0,0.0,0
49624000000,4947,49624000000,,0.0,-1.2406079676882982,0.9535117134829054,1.2406079676882982,0.001,0.0,0.0,0.0,0.0,0.0,0
49634000000,4948,49634000000,,0.0,-1.2298396732854684,1.1772582694540528,1.2298396732854684,0.001,0.0,0.0,0.0,0.0,0.0,0
49644000000,4949,49644000000,,0.0,-1.2168540717814311,1.3971064436762561,1.2168540717814311,0.001,0.0,0.0,0.0,0.0,0.0,0
49654000000,4950,49654000000,,0.0,-1.2016986190706778,1.6115228388809033,1.2016986190706778,0.001,0.0,0.0,0.0,0.0,0.0,0
49664000000,4951,49664000000,,0.0,-1.1844358284316652,1.8190260560552325,1.1844358284316652,0.001,0.0,0.0,0.0,0.0,0.0,0
49674000000,4952,49674000000,,0.0,-1.1651426918866319,2.018197042925789,1.1651426918866319,0.001,0.0,0.0,0.0,0.0,0.0,0
49684000000,4953,49684000000,,0.0,-1.1439100100501038,2.2076872319176775,1.1439100100501038,0.001,0.0,0.0,0.0,0.0,0.0,0
